,fid,max0,max1,max10,max11,max12,max13,max14,max15,max16,max17,max18,max19,max2,max20,max21,max22,max23,max24,max25,max26,max27,max28,max29,max3,max30,max4,max5,max6,max7,max8,max9,mean0,mean1,mean10,mean11,mean12,mean13,mean14,mean15,mean16,mean17,mean18,mean19,mean2,mean20,mean21,mean22,mean23,mean24,mean25,mean26,mean27,mean28,mean29,mean3,mean30,mean4,mean5,mean6,mean7,mean8,mean9,min0,min1,min10,min11,min12,min13,min14,min15,min16,min17,min18,min19,min2,min20,min21,min22,min23,min24,min25,min26,min27,min28,min29,min3,min30,min4,min5,min6,min7,min8,min9,std0,std1,std10,std11,std12,std13,std14,std15,std16,std17,std18,std19,std2,std20,std21,std22,std23,std24,std25,std26,std27,std28,std29,std3,std30,std4,std5,std6,std7,std8,std9
0,t155,0.722776387934573,0.7227149866521358,0.8607039963826537,0.8527645876165479,0.8524464718066156,0.8651244505308568,0.883740826160647,0.901613358524628,0.9210513660218567,0.9536226894706488,1.003517257515341,1.059464366408065,0.7227859867271036,1.2140726312063634,1.5993239714298397,2.09775098785758,2.576456834562123,2.901929410174489,3.0929308985359967,3.232301331590861,3.3048073342069983,3.220866606105119,3.0999411358498037,0.7287742290645838,3.1138981599360704,0.8023112387163565,0.8715529656037688,0.9043054652865976,0.9064059952506796,0.8926682244054973,0.8739330279640853,0.33426892095006555,0.33422037356986967,0.07301589525535476,0.05853520251649098,0.04592107511093372,0.03919224356931536,0.03768420332038919,0.04202601115443041,0.05203057860033106,0.06927207710986016,0.1088445371440266,0.3199005400257353,0.33429804869754554,0.7223387472698866,1.2001723135906115,1.625478491981382,1.9476287786454378,2.158752363465358,2.274223464621537,2.3662826818812857,2.4156395265877553,2.343164122947158,2.2297910537942895,0.3338120767433985,2.2160441684361754,0.32428522487160105,0.2951606018056363,0.23746686981058823,0.16307057082380744,0.10459078279025812,0.08424785198194987,0.09363814222160727,0.09365523887390736,-0.026543773707089713,-0.04186714934621705,-0.056279723590705544,-0.06587198426859686,-0.06975632732792292,-0.06777884246548638,-0.06034902831015643,-0.04963445183966542,-0.02328102640240104,0.1433367427525809,0.09367003988882061,0.3044390773284249,0.3808141988120042,0.4326915730489418,0.4629554857965559,0.4798393943347037,0.473458607099019,0.4709759479155764,0.46990696049761027,0.4602327622123994,0.45178251719335094,0.09451226171222515,0.4525831263163127,0.10280431059072725,0.09663493033440318,0.07415829304954968,0.022992028167209355,-0.008579480268053885,-0.01600765422335826,0.07791927302393359,0.07791486961582914,0.15945277618360534,0.16243983649469904,0.16672115020665265,0.17274031247032257,0.179080839381925,0.1852467448486692,0.1926274693933007,0.2034011513194788,0.21531707687107202,0.15961949928776004,0.07792074493071266,0.11124681036570544,0.2714008873193698,0.4573332674803538,0.6065301461144912,0.7072693206905559,0.7649145206237529,0.8095689844506886,0.833874868172551,0.8076006841256123,0.7643104151052529,0.07772867614467105,0.7629072089709271,0.07905125969576397,0.0903177514756999,0.11228204430868612,0.13837533114593736,0.15646567082298907,0.15848488926177048
0,t156,0.6552184692118317,0.6551193812629208,0.7170260506682098,0.6844586153747514,0.6711978870444,0.6823340853443369,0.7004031607648358,0.7197364394087344,0.7419177920091897,0.7747338569024578,0.8472430279944092,1.0139364360366017,0.655148959485814,1.212590882787481,1.639164826599881,2.2010966544039547,2.6849585818126798,3.00530924461782,3.1851593870669603,3.3295471728779376,3.411378595046699,3.3192747621797025,3.185545763000846,0.65398114384152,3.218619864434004,0.7112372195115313,0.7682075798511505,0.7933673323132098,0.7900041280081496,0.77059128775727,0.7441042417194694,0.3429249478707177,0.3428738930473203,0.04220141534310909,0.026917844320995154,0.01306531289774256,0.0045857480643964055,0.0009449957639272605,0.0031525120776477768,0.011303105244959664,0.0275255554057251,0.0720695783687824,0.31085035600017186,0.34295763160610004,0.7554657467894303,1.2807769287826387,1.7472189731717034,2.0999126896918874,2.330620524406309,2.45608177944177,2.554578461916752,2.6053668356196313,2.5220980774159383,2.3930092567924994,0.34196860657469963,2.3757090295809142,0.32708174133984,0.293109701684035,0.23039030978768674,0.1478499669468744,0.08036000810319303,0.054822050945883015,0.08561299028224312,0.0855696705984883,-0.02511982003125013,-0.040656416189449374,-0.05889879167807521,-0.07099227850267198,-0.07445439237926621,-0.0706619883858366,-0.06323666884418344,-0.05497320101130754,-0.027241160663834307,0.1482016007648781,0.0856373629940208,0.28145614167442545,0.3585694112116471,0.40949427284067497,0.4379353728145361,0.44634726346703246,0.4428748186910525,0.4376243580481969,0.4308544711675495,0.4170259268139489,0.4095179669675417,0.08446372921753209,0.4174781067413278,0.07457667532435153,0.06869637772615533,0.05909220724424813,0.02942274300585268,-0.007546994039330457,-0.015193204561001039,0.06998034881992335,0.06997536548979982,0.11805932068192199,0.11965929058048697,0.12215656775020675,0.12614062285548266,0.13052224059767822,0.1349324053580261,0.1405887944449642,0.150048128672863,0.16494307431609426,0.12838215991926227,0.0699826742969284,0.10128083664456003,0.22672417644384946,0.37580705815815274,0.4976702965777477,0.5812199515857683,0.6298827626679845,0.6680543693739112,0.6889661018130468,0.6665322747506138,0.6297266837588059,0.06969243132405663,0.6302134898390153,0.06764725291202493,0.07014595309692064,0.0824266059648526,0.10138475628589495,0.11582049772297309,0.11756506839686828
0,t157,0.7094876591581851,0.7094786195084453,0.795452848658897,0.7728455391479656,0.7577252230839804,0.7595264272531494,0.7727493469137698,0.7899785651825368,0.8128675479674712,0.8570953537710011,0.9412000700831413,1.0493329709861428,0.7094894618494436,1.2109775578137487,1.6616568304598331,2.22283789049834,2.6806066748686135,2.997763060964644,3.1783865727484226,3.327723200432956,3.415018217638135,3.3184027252718806,3.158408755902201,0.7148028451483697,3.1529753538779914,0.7808052949840203,0.8433792772702873,0.8700677651213482,0.8659710775827989,0.8456413014791906,0.8198772115865722,0.35791398865853963,0.3578603123817168,0.05327459862402779,0.03613708738100753,0.02132260032934001,0.01296233831178398,0.00998275605881175,0.013014513830974902,0.021995340842038233,0.03857057002917389,0.08129317198129014,0.3149008244151359,0.3579478095020501,0.7645353403758195,1.2993872033568827,1.7747280619956936,2.1328993408515107,2.3650413174679574,2.490550454682986,2.5914795310154233,2.64539169326597,2.562235715351215,2.430859760626009,0.35712018197094575,2.4119015493168483,0.3430828379777233,0.3074260810677153,0.24144102244403198,0.15670600558734038,0.09093057735509501,0.06679579305908596,0.08698029434890486,0.08711347114876844,-0.03294629023730522,-0.04880993386177579,-0.06419525969977258,-0.075082338633365,-0.07896641382831149,-0.07525791630905587,-0.06726970453746617,-0.05647594515176024,-0.03113662936448236,0.14066262598498724,0.08699258397973608,0.416261593636591,0.5358320875093341,0.5324716314207762,0.5236121574416757,0.5139006583485752,0.5055033693206497,0.5037802683655173,0.503473719523754,0.48881592584075406,0.46946032281266525,0.08553654538991395,0.4643807919928804,0.07486298933508806,0.0682334315351909,0.05653205734415678,0.0016192845142501966,-0.013842395715983002,-0.022182363078172784,0.07292035050101127,0.07291317810958756,0.12724896883308204,0.13003246290121778,0.1339746822599719,0.13977806962267908,0.14589410827818877,0.15178003425272832,0.15870244214141452,0.16852118051835718,0.1804071202484652,0.13438528953843798,0.07292443466363378,0.10902028955857393,0.26400615698665125,0.4343163290687807,0.5693486235428742,0.6596781253045442,0.711193575392454,0.7520913952663418,0.7746747885917458,0.7493511807134925,0.707057827004108,0.07232019911658623,0.7040124530026057,0.0679442286902017,0.07222554611286061,0.08933825859481818,0.11107431263193675,0.1245387076986508,0.12580108538117227
0,t159,0.6319181967992336,0.6319332987768576,0.7255468878429383,0.713174541015178,0.7085131258936599,0.7137812842847779,0.7238979944959283,0.7388120319228619,0.761274452554062,0.7988663670839742,0.8559695405419916,0.9351050474215299,0.6319341164780781,1.2114596744067967,1.7006194319110364,2.271611814852804,2.748006648849696,3.099158921279013,3.30895582633093,3.468322548083961,3.5550614604726434,3.463322227820754,3.3258847114630044,0.6362649416550994,3.3514488581568003,0.6948384642601013,0.7571415004786104,0.7837603490334004,0.7808072210755199,0.7644575199810788,0.7433536746539176,0.35719697321667776,0.3571442300558948,0.03821564903514796,0.022825074707126657,0.009397891151480474,0.0016053101466767996,-0.0009884111782535055,0.0024627149596518575,0.011401799468796742,0.0267200300057044,0.06410145089651993,0.2949159538925872,0.3572300980063926,0.7480832003080877,1.2920787224572212,1.7821475801019124,2.157537326067783,2.4061475369182483,2.5436470032123486,2.6516234947247685,2.7084070171089847,2.6244428165941223,2.4932162230209896,0.35646909582423913,2.4780346364137555,0.3423992948462019,0.30443733534694606,0.23386805295306945,0.1449967418359331,0.07552137623329343,0.051050079727635214,0.08968763890152331,0.08968158623611089,-0.030021475969988387,-0.04630219232785748,-0.06154007075383561,-0.07357273902744055,-0.07820810450357385,-0.07519082502403762,-0.06639928960066754,-0.05428762394876685,-0.02802928936216631,0.13653212488861755,0.08968474331777543,0.30361848435131833,0.3988429680466652,0.4739892514189705,0.5053060732316226,0.49709708732552826,0.49079992732731625,0.4896095378207974,0.48876266716979444,0.47493457049131393,0.4580875089741312,0.08987490749859717,0.45425439585233107,0.09126105126051698,0.0935272111237282,0.09118085601949133,0.006977906508694787,-0.011565566921490245,-0.01925386993752909,0.06248056120985224,0.06247289392181589,0.12223635207709187,0.1251553329457427,0.12944676578392797,0.1352240813664074,0.14094400891050157,0.14606945654872866,0.15200085668993552,0.16070554709027116,0.1710545331750189,0.12412340422627975,0.06248510270000483,0.09315849955478825,0.24485489995788107,0.4107807231896159,0.543589660475047,0.6335055453849407,0.6849432401436087,0.7243613383725338,0.74539451862728,0.7209979628944332,0.6813671026865282,0.06190317037396669,0.6799020458049716,0.057337566004944024,0.061615246551412414,0.07959720453544163,0.10290740220000788,0.11905033414708718,0.12110985590260709
0,t16,0.9089542841538787,0.9089456653455272,1.262828239472583,1.2765876990742981,1.2508683984633535,1.2091698949225247,1.139721111394465,1.0499709553550929,1.0216604475863278,1.0158943557180464,1.0186073016375303,1.0210302232299,0.9089560001157224,1.0253629351500422,1.0991892868187279,1.3086485941894352,1.5688972014468163,1.7434485589619726,1.8380521761719137,1.9016689537093043,1.9343356958124787,1.8741746484301984,1.7962187088560313,0.9138436375651509,1.82096923654899,0.9761066021164879,1.041952655883506,1.0776382482144982,1.0982378961052746,1.1187926665879786,1.203813414555043,0.30451742380103375,0.30450329920931174,0.21402311967444188,0.19604100015128859,0.18156764601051453,0.1734200117854304,0.16966293174888933,0.16997824768466968,0.17539651695137248,0.191745798914826,0.24345005729010671,0.37061694801262623,0.30452502514632185,0.5705721550960745,0.7997410963392513,0.9999035049695109,1.1475284032876667,1.2390466866704095,1.2821188413403295,1.3130111998605836,1.3257519589529911,1.2853734122220786,1.231304632060628,0.305381056888548,1.2248632775984016,0.31714150585853274,0.32386800146887507,0.3114040805145454,0.2822491318734748,0.25210812268283134,0.2311953250320041,0.08691529952920973,0.08686200756346807,-0.013993073726396688,-0.019795497224549763,-0.026733578313724138,-0.031506811756116804,-0.03332751808557077,-0.03160997359009343,-0.02760055206817924,-0.021486023644683883,-0.007950410922603623,0.11132060679665301,0.0869218831503531,0.21384110767394304,0.21039319050032645,0.20623439422342926,0.20267426752252504,0.20012596930610016,0.19737599932705052,0.1957835095236078,0.1944106544542592,0.19097379175946116,0.1904026321717538,0.08549010164279025,0.19620045283227228,0.06972148369095521,0.04537600342882797,0.015818684104488057,-0.0018147634427805315,-0.007571495103547932,-0.010435467052957392,0.13164775451832925,0.1316565260029392,0.2340188964577475,0.2368524684079355,0.2393919279821496,0.24277580317554914,0.24509017038074415,0.2449302464563465,0.24329185934164593,0.2425052741175983,0.23259636316518234,0.18113503582163915,0.13164225067423058,0.09680037506525829,0.11059281171924004,0.2248648481546463,0.3245386843515852,0.38915413232933616,0.4221974305398487,0.443951167956495,0.4541934897507473,0.4406552414132928,0.4208102948676421,0.13327743878381243,0.4231874366109564,0.15402063885936498,0.17754250880651914,0.19775139059025199,0.21544830332571613,0.2277376922415341,0.23171176032451452
0,t160,0.7414139431202784,0.7414179507177323,0.8998612983850762,0.8888795179082081,0.8846566105494276,0.8923707510111853,0.9054580396041274,0.9187404728727415,0.9327101641101763,0.9561191720422357,0.9962977045215666,1.0509816627018154,0.7414587126113474,1.214002757333219,1.629753643879667,2.1604150398634374,2.673841424752027,3.0207983064465225,3.2141275904141366,3.358918162062764,3.432298162020743,3.331933098845184,3.1920221322216094,0.7420450011268258,3.223044747952372,0.8166126663563773,0.8945720542687923,0.9365874904906377,0.9442569038365036,0.9329233001917601,0.91471276152879,0.3508533298892489,0.35080164308784934,0.041813992295498224,0.02642990023973206,0.012897668390795371,0.004822923411622976,0.001911232456455943,0.00515894061100283,0.014014150606316892,0.029485971193013792,0.06623504951541087,0.2890533504388777,0.35088540264761736,0.7284736169102972,1.2558159518912992,1.7305442406938703,2.094100773938461,2.3351245368130806,2.4689333945044707,2.574554012785752,2.630932884929387,2.5514046638848065,2.4262332791451886,0.35024430071597634,2.4118572320573444,0.3374649461990801,0.30077707388286656,0.2317909598836274,0.14540228652923082,0.0785335200374548,0.054411349439754966,0.058405007774126716,0.05842825078434544,-0.030958200797613245,-0.048117121688846964,-0.06394573309080442,-0.07447080343263224,-0.07818746655539144,-0.07410727813839912,-0.06488572030502837,-0.05334357458923478,-0.02776855550109758,0.11820378432457801,0.05839835286315065,0.24171427186229266,0.35982629255158827,0.4598686946555972,0.5064215943566523,0.4998052327428013,0.4936267333687283,0.4927599581424147,0.4930134369642474,0.48159572441363707,0.4686983013525605,0.057519166308338754,0.464423373749014,0.05028132125153206,0.04493017624372442,0.037472681911367545,0.012015173242616584,-0.011658727433314198,-0.019854245296301087,0.07172514640606752,0.07172061716232804,0.12837820298716435,0.13038758311590345,0.13362020613093584,0.13847849358189462,0.14360825093358512,0.1485157443441432,0.15447079901855607,0.16355713179381204,0.1757389560345723,0.133840580267401,0.07172693684207974,0.09978873875687803,0.23667459667244126,0.3954954429182781,0.5235974546289746,0.6105118840865135,0.6604169297694285,0.6991045551538398,0.7201097431615484,0.6969922883907861,0.659028116610692,0.07141563533074013,0.6576707564196989,0.07011656241390633,0.0764170064892471,0.09309720934345508,0.1137767603881468,0.1273070504783224,0.12811293840842936
0,t161,0.7271044293884188,0.7270494919503108,0.8570967317791656,0.8533271577907726,0.8573974164901301,0.8729479532921687,0.8924189598765224,0.9120871832128614,0.9347416156670079,0.9687537283170968,1.0165626571979374,1.067056575557217,0.7271453816210851,1.2148315913509578,1.6603891605045646,2.182212583720684,2.6566415852867067,2.976345391944051,3.1547730998136103,3.3004673458635807,3.3823448047041893,3.2864937311969697,3.136943705845624,0.7264770965557545,3.1443752916529775,0.7684668637812138,0.8425735752098262,0.8820439104456455,0.8899843825493008,0.8812350491061807,0.8666510856710374,0.3514916966324453,0.3514392415354264,0.05923295010275273,0.043591633231302135,0.02965556045505375,0.021832966898813415,0.019325028538325552,0.023076130153768082,0.03298015517153199,0.05068172184338401,0.09350242162021592,0.3282435722914907,0.35152497235873614,0.7720288402021342,1.297303059149323,1.7623201620451034,2.112491495929744,2.340592138600093,2.4647764718125487,2.5646194074633524,2.6177471201849887,2.5353592604245243,2.405695069218944,0.3507992923532637,2.387016995130544,0.33826612936287725,0.3048995131340102,0.2413303294745195,0.15908154409680103,0.09366862444792166,0.07127370489082265,0.18351345212431625,0.18346662813564762,-0.03003612218890339,-0.04649221471481724,-0.06184094822674524,-0.07242023061553482,-0.07671871401544195,-0.07309744704980403,-0.06362800442002481,-0.04974126844172133,-0.02182936855024309,0.18856590648647398,0.1835739246744197,0.5158728200476617,0.5203382341424003,0.5126858539879322,0.5029080655658618,0.4948657225468196,0.4875140557414852,0.48432696342933923,0.4826085475506261,0.4725568469730206,0.4633238219539635,0.1844665507087484,0.46877724421210587,0.19759495081962086,0.18445525015704334,0.11466950763133354,0.01793876446208742,-0.010453879804117605,-0.018646012444150983,0.0754154175038248,0.07540989751833213,0.14417510933989433,0.1470894987844989,0.15132864245378222,0.15732301131282786,0.16360599847149118,0.1696316874025662,0.17678297772492513,0.18722888242527033,0.19974117048884163,0.14548625649646132,0.07541756448443727,0.10852872212471983,0.271904440378201,0.4529381574644732,0.5964948982672184,0.6925053290528116,0.7470500996323693,0.7899341427068699,0.813261438037253,0.7861127269420692,0.7412203031926142,0.07505861631554263,0.7381664641639574,0.07384245215279288,0.0815816184408321,0.10083219729481782,0.12490005742178996,0.1417668093030571,0.14318811712370375
0,t162,0.6710738211404532,0.6710650319000706,0.7446400478947908,0.7151391309453174,0.6905462774448097,0.6968798488378525,0.7076205398188904,0.7227277341298759,0.7460127763915807,0.7845202465541661,0.8856259204912931,1.02804521843791,0.6710615365300328,1.2124987728893757,1.6379304195288569,2.143389543518424,2.6345453183166683,2.971910015679896,3.1643188749440014,3.310850529000163,3.389841183554381,3.3016321510076523,3.1691405358724296,0.6764323108363897,3.179422331508249,0.7397960206726566,0.7968289306154475,0.8203435506438836,0.8167060794075951,0.7982839883770794,0.7719920970266685,0.3522031878120693,0.3521539161142737,0.06294294540511573,0.047304823723169034,0.03385013567397529,0.026296811045106117,0.023814291620803948,0.027216146854257266,0.03646261740950868,0.0531400101358499,0.09328827846630385,0.3174841123249741,0.3522333191792173,0.7414042789116255,1.246916652695372,1.6987706989067597,2.0417679343202453,2.2661316833909666,2.3881911595932515,2.4848489156781683,2.535920198926891,2.4576167900303103,2.3352109293766006,0.35158264536565254,2.3190524856872345,0.3401404329640312,0.30835223729067174,0.2466037013255129,0.1661912719094011,0.10109285939951146,0.07564555636201506,0.1837968410400208,0.1837954360526055,-0.029188765343860723,-0.04435871757596033,-0.0583721810253337,-0.06810282178776106,-0.07195798066095449,-0.06842748716007918,-0.05991277328575961,-0.048903451417572796,-0.024356796777283307,0.15270944553776644,0.18380326335318387,0.48223662766395137,0.4899977532331832,0.4902764337020926,0.48785549687454477,0.48502183170057833,0.4812900986871682,0.48140170495025814,0.48053565062582493,0.4706492741825059,0.45756093855015934,0.18559042538981885,0.4576939332764596,0.19719938252819702,0.17244938915246166,0.09146251196216326,0.006827853424965724,-0.011178193063642539,-0.018540068631409667,0.07410881445495555,0.0741048166197422,0.15081502124112117,0.15307323308402476,0.15658209106442475,0.161896496819615,0.1675915548818572,0.17308220677898487,0.17963392329526587,0.18952139034345739,0.20174497731350138,0.15072193770166656,0.07411002458961201,0.10816900603932686,0.2556229795208325,0.42896643663812417,0.5681947445094662,0.66173192184281,0.7148746547125919,0.7561408984861833,0.7784960502371235,0.7530101774716234,0.7107670863760992,0.07392049513035323,0.7078584798384951,0.07513114820894354,0.08576933013276387,0.10625207984848192,0.1302692840879845,0.14745093329639258,0.15024402216073682
0,t163,0.6301565002650023,0.6300900975475088,0.7016051304526627,0.6913543711416423,0.6891149084549397,0.696844456368126,0.7092940951697528,0.7262604093411937,0.750277180923149,0.7885601161979139,0.8453383108135313,0.934401786653325,0.6301357510965317,1.205312059726566,1.655484629329294,2.196487429086119,2.724197749979794,3.0994211584329605,3.306867194827646,3.460781189147383,3.538974725175649,3.437803517561406,3.3003013180568814,0.6333520119078457,3.345601711422205,0.6770724568050355,0.7295835833065212,0.7551564568420872,0.7522077378816903,0.7368104716297239,0.717462127096951,0.34898935835651246,0.3489366335773214,0.03158902272267305,0.01603992411692246,0.0023753341854061546,-0.005829383152078133,-0.008801357419015656,-0.005598382740462942,0.0030948214648622643,0.018107377758562387,0.05455014625527664,0.2807974657508221,0.3490220429785322,0.7313157547457609,1.2730878974424078,1.7616393978386284,2.136202652213167,2.3846583351003563,2.5226788988456947,2.6314580430294354,2.6892795966854752,2.6071244446004602,2.478045912332739,0.34833792206143527,2.463732563010751,0.3346610868700065,0.2960021584924274,0.22433151038138197,0.1353386744465697,0.0665069973556246,0.04392777095210061,0.05125376038995455,0.05127416699542664,-0.029729255380516406,-0.04592495061660884,-0.061249305625096895,-0.07239715731702745,-0.07623556429462042,-0.07291640462062787,-0.06855235614057165,-0.06027761120640207,-0.031224705184285995,0.1338794176117517,0.05123711888518301,0.24165154324145988,0.3031592845800333,0.3443920244462788,0.37202576064737514,0.3946601207135245,0.4116846513352357,0.4272430036799051,0.4368155732518062,0.4286888972274028,0.41509526735171676,0.050693449567916105,0.41480340395355597,0.049207023257622495,0.05261378349678125,0.053017646256193984,-0.0017072499801997765,-0.013064952241620631,-0.019717303057404933,0.0647603175184705,0.06475285551020404,0.11277678881617963,0.11508905965807692,0.1187121924628227,0.12390987797224837,0.12917012153065138,0.13398727848978845,0.13962936178489915,0.14793611272883278,0.1589471998851596,0.11991738324278237,0.06476413911073432,0.09486570867131776,0.2303645581230372,0.38256623179906096,0.5051005483231008,0.5883990329071028,0.6363448201661683,0.6733539779045704,0.6933507351170731,0.6710722291363005,0.6345819036918543,0.06429153925834326,0.633149825828185,0.060516685446435244,0.06365375252676655,0.07847711780829766,0.0980905670229272,0.11155754129837327,0.1120894586848158
0,t164,0.6997811485780403,0.6997577513102442,0.8257748116739094,0.8109068267513067,0.8026469487231225,0.8063018503598869,0.8160464371321723,0.8298069977900013,0.8527620089007542,0.8981776580912992,0.9714694786816835,1.0572419825475663,0.6997719360515475,1.2098882298450917,1.5999425465706736,2.1089131347835064,2.5537695731036365,2.833930416498333,2.9862161576747894,3.1218625498004258,3.196672231890261,3.10475690709427,2.9667422445490956,0.7050825338810682,2.981605693232268,0.7727942802011967,0.8405545086134225,0.8741606179391965,0.8770447905408219,0.8635302173206583,0.8437551140086725,0.3402469256299847,0.3401971060428357,0.04860836397878045,0.03337898647533978,0.019902301043619973,0.011960327130296964,0.009000450621248404,0.011870092438709158,0.02030519782609429,0.0357233764483009,0.07404345729790052,0.29590445509799146,0.3402775493184862,0.7205518961829842,1.2279429037237666,1.682152696980122,2.0274682497768453,2.2539412152416833,2.3778281782559985,2.4760226902847258,2.5284958430087636,2.45198129209784,2.3317612610659433,0.33954903936133585,2.3167860088335965,0.32686315379640174,0.29325445617939927,0.22999181747203834,0.14922262913793927,0.08525725275673711,0.06110776777384004,0.1792069686052855,0.17920663207769394,-0.027042817186156753,-0.04248190944781527,-0.05711145728128031,-0.06798662763321772,-0.07172205530514475,-0.068211279285606,-0.05966744083707454,-0.04886355763301253,-0.023353023923846195,0.15694732466363348,0.1792129539535381,0.481504391587805,0.4865767028531991,0.4809098666300997,0.47270737250801176,0.4658350787940435,0.45946776802884415,0.4570923837600276,0.45571326091885567,0.4455213726614602,0.43613094015745446,0.18094654165906832,0.44210310437483713,0.19171770883258432,0.18115716992178932,0.10239651569281705,0.01662204574677162,-0.009096810295886826,-0.016430339137514238,0.0728536035999813,0.07285119850142545,0.13269879883315047,0.13421744205403285,0.13665590986177817,0.14084424546065222,0.1455299344584672,0.15022278223664154,0.15616413774387514,0.16570110463258098,0.17925091634223503,0.1407625141041613,0.07285389606349207,0.10921562181475433,0.2312428220941804,0.3812044614355753,0.5034664880334554,0.5864860233257991,0.6341326805658829,0.6712742168893925,0.6915528612293689,0.6694617334483588,0.6328886399596458,0.07262982054220103,0.6312188134907114,0.07297948749892194,0.08116902804662038,0.09812551077255445,0.11791892018240549,0.1311100157539289,0.1322860854865951
0,t165,0.6663748283172026,0.6664063928183168,0.7379477359354496,0.712692063068971,0.7059175479225814,0.7125395638868213,0.7248135191621259,0.7426498914137483,0.7680098443524912,0.8075396153144538,0.9062870795605704,1.0556635411921889,0.6664079558104277,1.224664306268096,1.651766286464408,2.1706564337946475,2.6399667859077454,2.968851840123534,3.1513632289133966,3.2913912953808904,3.367185049224645,3.2724672639742494,3.1305360761471093,0.6653850994771346,3.148920477833599,0.7147282754303887,0.7738482885761186,0.8012737897224724,0.8015358669217676,0.7857127370079979,0.7615656614070758,0.3451786983407762,0.3451290905364848,0.042528067549616716,0.027943617763621354,0.015279547638574953,0.007939754199253031,0.005470436806263234,0.00880423579397099,0.0176828027259631,0.03321807975983221,0.0702431360822461,0.2948970611890534,0.3452101544827266,0.7265558830756347,1.243602160327888,1.7081702089499333,2.062836860937516,2.2965366540367462,2.4250206170609543,2.52637835947096,2.580094725136595,2.500949605351887,2.376735532515279,0.344447187658053,2.361497410149129,0.3311015677398895,0.29606740123878517,0.230563318261599,0.14701002938459376,0.0801716391964595,0.054601394098842466,0.026559721249213908,0.02685201990971109,-0.027376034395274473,-0.04241290701611433,-0.056000213262450416,-0.06545024365914287,-0.0692137209844077,-0.06746229786222102,-0.060588126099901274,-0.050557282709633,-0.02607043509487994,0.05410176173609216,0.0266010725099477,0.15193018992431462,0.22846854166709818,0.2834460494632367,0.3230405362555757,0.3546304059564136,0.37695596291450784,0.39730110310483724,0.41233990516047925,0.4143893997534178,0.41367096826434135,0.024655321118189022,0.42002185882302,0.009137342705798801,0.0012250836871317006,-0.0023309757877996162,-0.006473539577655174,-0.010235585117243318,-0.017097245530749205,0.06394819543511042,0.06394076604582376,0.11985101747832155,0.12287124967579008,0.12697545983389097,0.1326431632365759,0.1385312083721307,0.14413836091285231,0.15076803684475418,0.16036191511475548,0.17218994951323766,0.1258650298180189,0.06395244924158194,0.09641465766043505,0.24219106872642107,0.40426505453409395,0.5340915175231197,0.6217581574331466,0.6717829143171331,0.7103483748604623,0.7309841715846794,0.7069349541347627,0.6677560395854797,0.06335238920218,0.6659199244882261,0.05810206784273495,0.0601698440023453,0.07560822630592468,0.0977695376515523,0.11456411318777121,0.11821292607911857
0,t166,0.7136313894297928,0.7136330363573506,0.8847827567951754,0.8729447808582336,0.8678882665699348,0.8765223470982164,0.8883538189111277,0.8992839106358588,0.913278660736978,0.9416968540754169,0.9925846263067797,1.0561125911772251,0.713621110538952,1.2168437314685434,1.6670148479752243,2.206121420953423,2.7050133077427745,3.0331594203598797,3.213036477100104,3.3540579811669886,3.431321489624679,3.3352439957670867,3.1867958484217525,0.7198233370436355,3.1836075531318784,0.7961349985562265,0.8713856253307313,0.9126906755845994,0.9225059531163424,0.9141139109851792,0.8981889741262421,0.35396466361729007,0.35391298693405404,0.04835219595644997,0.03352009986258799,0.02082914522444339,0.013840315974066427,0.011829245377801273,0.015662343817979717,0.02510175243405071,0.04112350143575024,0.07846116033489181,0.30809074531721414,0.35399700410445833,0.7481292385675702,1.274372215973412,1.7454923458224991,2.1035934589840455,2.338308550964272,2.466676235816651,2.5688470178839093,2.623035818313686,2.5408154627083572,2.411340608496272,0.3532226887473552,2.3937342127460113,0.33976102102261163,0.30441778979985423,0.23815140040647526,0.1533109042476839,0.08567625139425034,0.06026295240240746,0.022596744835027494,0.022790412938775262,-0.026778091276355553,-0.042106661458092276,-0.05665849427168723,-0.06731796354142716,-0.07184284311369993,-0.06851150066358969,-0.06005854291288415,-0.04805527261487441,-0.022923949542018818,0.06854796611878555,0.02265870353221544,0.15120438716257922,0.22382671435480006,0.2849567844241392,0.3341485050623305,0.3701681570382789,0.3946422226144932,0.41511320078279823,0.42917800712166354,0.429845295206178,0.4268640223890543,0.021376386161136907,0.42911363882012665,0.011496658387841308,0.0040273735245932585,0.00026505795585762826,-0.0036788594707104494,-0.009957330348697724,-0.01639310227619717,0.06922674632249867,0.06921679863087248,0.12889271101456556,0.13272481763495492,0.1378744724537499,0.14453058510802536,0.15122730880595525,0.15741018387231856,0.16442651932537658,0.17405915080015372,0.1841480594064435,0.12730919194539214,0.06923287627781821,0.09882879551499549,0.2704710054197295,0.4511277382131502,0.5938275978895313,0.6892445642041009,0.7432556551655696,0.7852161367745087,0.8076568183637683,0.7802797567970029,0.7353853290904612,0.06853678221215792,0.7317451004071724,0.06209065745279277,0.06311815781392932,0.07910181838416562,0.10343307826264032,0.12238655974038017,0.12682894150335408
