0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,fid
56.5877,50.6884,43.8612,44.5921,46.1098,53.6312,59.3889,67.5163,82.9691,90.2784,100.943,112.2,126.165,156.108,183.22,240.08900000000003,t225
57.824,51.2945,43.827,44.4496,45.8862,54.5769,61.2365,70.4972,88.0635,95.9681,107.28299999999999,118.255,133.319,167.636,198.968,263.635,t226
59.9999,53.5289,45.8056,46.8043,48.8007,57.7896,64.264,73.1412,90.2585,98.6212,110.48,123.05,138.974,173.387,203.922,266.779,t227
54.123000000000005,48.871,42.8456,43.7481,45.0247,52.4711,58.1561,65.8651,81.2712,88.1088,98.8995,109.637,123.21799999999999,151.721,176.157,228.953,t228
54.3173,49.3462,42.9826,44.2413,45.9374,54.2144,60.4033,68.9363,86.3294,94.5401,106.397,118.344,133.582,166.088,194.798,253.618,t229
113.93700000000001,107.95200000000001,105.26899999999999,115.583,119.98299999999999,165.104,191.37,217.495,272.782,288.041,333.665,335.676,361.73400000000004,367.44800000000004,374.131,448.18800000000005,t23
58.3017,52.1271,45.26,45.9674,47.3436,55.5114,61.8271,70.5669,86.9643,94.4729,105.913,116.976,131.875,162.468,189.576,246.22099999999998,t230
56.6527,50.9051,44.388000000000005,45.6535,47.7778,56.6111,63.6305,73.0939,91.9902,100.881,114.65899999999999,127.92200000000001,144.58700000000002,181.14,212.56099999999998,276.528,t231
58.8628,52.9449,45.6874,46.794,48.3344,56.9951,63.4861,72.2151,89.4718,97.2729,109.289,121.17,136.336,169.896,199.187,260.35900000000004,t232
58.3187,51.9258,44.5023,44.9436,45.8864,54.1106,60.2509,68.7859,84.846,92.0302,102.477,113.306,127.54899999999999,156.916,183.02,237.421,t233
64.8602,58.5082,51.1084,52.7591,54.9605,65.0378,72.7821,83.9064,102.925,111.62299999999999,124.068,136.30200000000002,152.77100000000002,186.56599999999997,215.672,275.435,t234
53.7162,48.2084,41.4616,41.8586,42.6113,49.4092,54.5492,61.7065,75.3851,81.5456,90.8694,100.13799999999999,112.068,137.162,159.615,208.294,t235
56.7274,50.563,43.4126,43.7613,44.8832,52.2616,57.8665,65.6121,80.7379,87.2748,97.8251,107.76700000000001,120.573,147.94,171.544,222.516,t236
59.7846,53.2425,45.8189,46.2693,47.7163,55.618,61.7901,70.1186,86.2242,92.8418,103.85,113.804,127.24799999999999,156.269,181.27900000000002,236.674,t237
55.8527,49.8317,43.2316,43.3312,44.1844,50.7854,56.0463,63.2111,76.9256,83.2634,92.6028,101.163,113.01100000000001,137.675,160.82299999999998,210.52599999999998,t238
59.6886,53.3728,46.2432,47.0291,48.2339,55.9023,61.9575,70.5863,86.1862,93.2129,103.652,113.583,127.169,154.105,177.328,228.13400000000001,t239
